,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5046,0.451,0.903,1,-2.846,0,0.0371,0.00895,1.94e-06,0.104,0.121,149.825,audio_features,7tWQYvIxqYBaM98imKEJDd,spotify:track:7tWQYvIxqYBaM98imKEJDd,https://api.spotify.com/v1/tracks/7tWQYvIxqYBaM98imKEJDd,https://api.spotify.com/v1/audio-analysis/7tWQYvIxqYBaM98imKEJDd,200000,4,hardstyle
5047,0.612,0.966,9,-1.396,0,0.109,0.00139,0.0097,0.353,0.166,149.992,audio_features,3dwEwzejQANVY8VrOOv7vA,spotify:track:3dwEwzejQANVY8VrOOv7vA,https://api.spotify.com/v1/tracks/3dwEwzejQANVY8VrOOv7vA,https://api.spotify.com/v1/audio-analysis/3dwEwzejQANVY8VrOOv7vA,244804,4,hardstyle
5048,0.282,0.953,5,-5.647,1,0.158,0.000232,0.0675,0.395,0.226,149.853,audio_features,6p3SQ9HtL8S6zFBkCJxJfI,spotify:track:6p3SQ9HtL8S6zFBkCJxJfI,https://api.spotify.com/v1/tracks/6p3SQ9HtL8S6zFBkCJxJfI,https://api.spotify.com/v1/audio-analysis/6p3SQ9HtL8S6zFBkCJxJfI,302711,4,hardstyle
5049,0.447,0.731,5,-3.718,0,0.0295,0.00446,0.00527,0.112,0.187,149.99,audio_features,1YKY6j5fyaUx7dCsz1D4Vf,spotify:track:1YKY6j5fyaUx7dCsz1D4Vf,https://api.spotify.com/v1/tracks/1YKY6j5fyaUx7dCsz1D4Vf,https://api.spotify.com/v1/audio-analysis/1YKY6j5fyaUx7dCsz1D4Vf,242400,4,hardstyle
5050,0.627,0.949,8,-4.083,1,0.121,0.000553,0.143,0.0622,0.456,149.961,audio_features,5KuvGIAXFeQdBivPZExd3J,spotify:track:5KuvGIAXFeQdBivPZExd3J,https://api.spotify.com/v1/tracks/5KuvGIAXFeQdBivPZExd3J,https://api.spotify.com/v1/audio-analysis/5KuvGIAXFeQdBivPZExd3J,341833,4,hardstyle
5051,0.516,0.881,0,-4.764,0,0.0385,0.00204,0.00028,0.188,0.212,145.032,audio_features,1xETPgpY1H381MluwxPFyd,spotify:track:1xETPgpY1H381MluwxPFyd,https://api.spotify.com/v1/tracks/1xETPgpY1H381MluwxPFyd,https://api.spotify.com/v1/audio-analysis/1xETPgpY1H381MluwxPFyd,188419,4,hardstyle
5052,0.321,0.953,1,-5.657,1,0.463,0.000585,6.77e-05,0.0813,0.14,147.776,audio_features,24Yh9vNFl3CXhdiRVRNZ7E,spotify:track:24Yh9vNFl3CXhdiRVRNZ7E,https://api.spotify.com/v1/tracks/24Yh9vNFl3CXhdiRVRNZ7E,https://api.spotify.com/v1/audio-analysis/24Yh9vNFl3CXhdiRVRNZ7E,233214,4,hardstyle
5053,0.498,0.936,11,-4.479,0,0.0766,0.00507,2.84e-06,0.12,0.334,154.872,audio_features,0N4QGYBSaeRwmo4pxuEG0x,spotify:track:0N4QGYBSaeRwmo4pxuEG0x,https://api.spotify.com/v1/tracks/0N4QGYBSaeRwmo4pxuEG0x,https://api.spotify.com/v1/audio-analysis/0N4QGYBSaeRwmo4pxuEG0x,241548,4,hardstyle
5054,0.61,0.993,8,-4.553,1,0.127,0.011,0.371,0.103,0.192,149.999,audio_features,0DieEBcn0UbJ4HYM4wN7ot,spotify:track:0DieEBcn0UbJ4HYM4wN7ot,https://api.spotify.com/v1/tracks/0DieEBcn0UbJ4HYM4wN7ot,https://api.spotify.com/v1/audio-analysis/0DieEBcn0UbJ4HYM4wN7ot,338818,4,hardstyle
5055,0.365,0.984,2,-2.077,1,0.125,0.00217,0.266,0.318,0.317,149.938,audio_features,6O982gBvlJXtvIQsVdVMVx,spotify:track:6O982gBvlJXtvIQsVdVMVx,https://api.spotify.com/v1/tracks/6O982gBvlJXtvIQsVdVMVx,https://api.spotify.com/v1/audio-analysis/6O982gBvlJXtvIQsVdVMVx,183274,5,hardstyle
5056,0.464,0.883,10,-5.525,1,0.0353,0.00838,0.7,0.0867,0.511,149.992,audio_features,5IzosHhQQDzC5bUtd73VD6,spotify:track:5IzosHhQQDzC5bUtd73VD6,https://api.spotify.com/v1/tracks/5IzosHhQQDzC5bUtd73VD6,https://api.spotify.com/v1/audio-analysis/5IzosHhQQDzC5bUtd73VD6,172387,4,hardstyle
5057,0.478,0.848,1,-3.85,0,0.0431,0.0934,0.0,0.0925,0.48,149.936,audio_features,4Sp0jLZN8MgPnoGDufJS7N,spotify:track:4Sp0jLZN8MgPnoGDufJS7N,https://api.spotify.com/v1/tracks/4Sp0jLZN8MgPnoGDufJS7N,https://api.spotify.com/v1/audio-analysis/4Sp0jLZN8MgPnoGDufJS7N,204199,4,hardstyle
5058,0.496,0.818,1,-7.581,0,0.0369,0.0202,0.428,0.239,0.275,150.08,audio_features,04B2ksBeeNGRNC3JDxBPkA,spotify:track:04B2ksBeeNGRNC3JDxBPkA,https://api.spotify.com/v1/tracks/04B2ksBeeNGRNC3JDxBPkA,https://api.spotify.com/v1/audio-analysis/04B2ksBeeNGRNC3JDxBPkA,189772,4,hardstyle
5059,0.582,0.861,8,-6.337,0,0.109,0.00172,0.781,0.0798,0.316,149.994,audio_features,6fO02CJizDEEvSXYo0s7Pa,spotify:track:6fO02CJizDEEvSXYo0s7Pa,https://api.spotify.com/v1/tracks/6fO02CJizDEEvSXYo0s7Pa,https://api.spotify.com/v1/audio-analysis/6fO02CJizDEEvSXYo0s7Pa,399470,4,hardstyle
5060,0.563,0.873,11,-2.973,0,0.0413,0.0449,0.0852,0.0898,0.403,149.975,audio_features,6AQpd05OyowTvtO7I3BdBU,spotify:track:6AQpd05OyowTvtO7I3BdBU,https://api.spotify.com/v1/tracks/6AQpd05OyowTvtO7I3BdBU,https://api.spotify.com/v1/audio-analysis/6AQpd05OyowTvtO7I3BdBU,169839,4,hardstyle
5061,0.541,0.988,10,-1.84,0,0.211,0.0106,0.0241,0.71,0.412,150.018,audio_features,6coQYeFGsosbb6onPEHF2O,spotify:track:6coQYeFGsosbb6onPEHF2O,https://api.spotify.com/v1/tracks/6coQYeFGsosbb6onPEHF2O,https://api.spotify.com/v1/audio-analysis/6coQYeFGsosbb6onPEHF2O,230400,4,hardstyle
5062,0.289,0.939,9,-4.135,0,0.341,0.0147,2.93e-05,0.352,0.144,154.928,audio_features,1NlbmDUSYds1GJWHQkhm1D,spotify:track:1NlbmDUSYds1GJWHQkhm1D,https://api.spotify.com/v1/tracks/1NlbmDUSYds1GJWHQkhm1D,https://api.spotify.com/v1/audio-analysis/1NlbmDUSYds1GJWHQkhm1D,232687,4,hardstyle
5063,0.511,0.925,5,-5.355,0,0.379,0.0743,0.0117,0.34,0.22,147.08,audio_features,5GsJhXlbmAr6rSkAd9j2W9,spotify:track:5GsJhXlbmAr6rSkAd9j2W9,https://api.spotify.com/v1/tracks/5GsJhXlbmAr6rSkAd9j2W9,https://api.spotify.com/v1/audio-analysis/5GsJhXlbmAr6rSkAd9j2W9,181224,4,hardstyle
5064,0.467,0.796,4,-4.412,0,0.0334,0.0421,0.0167,0.0542,0.109,150.036,audio_features,1D9EMESomQ3pbFP58dquou,spotify:track:1D9EMESomQ3pbFP58dquou,https://api.spotify.com/v1/tracks/1D9EMESomQ3pbFP58dquou,https://api.spotify.com/v1/audio-analysis/1D9EMESomQ3pbFP58dquou,233744,4,hardstyle
5065,0.459,0.873,10,-4.104,0,0.1,0.0352,0.000741,0.0995,0.236,155.06,audio_features,3dzH35z0iqq2nx5pDInlcJ,spotify:track:3dzH35z0iqq2nx5pDInlcJ,https://api.spotify.com/v1/tracks/3dzH35z0iqq2nx5pDInlcJ,https://api.spotify.com/v1/audio-analysis/3dzH35z0iqq2nx5pDInlcJ,284054,4,hardstyle
5066,0.523,0.93,8,-2.749,0,0.116,0.0161,0.0,0.125,0.222,154.982,audio_features,6PC5eMVZph6xiP7FSiOhCf,spotify:track:6PC5eMVZph6xiP7FSiOhCf,https://api.spotify.com/v1/tracks/6PC5eMVZph6xiP7FSiOhCf,https://api.spotify.com/v1/audio-analysis/6PC5eMVZph6xiP7FSiOhCf,271967,4,hardstyle
5067,0.674,0.946,9,-5.783,1,0.0697,0.00772,0.705,0.0814,0.373,149.995,audio_features,3e29sIUeXVtZ2vxMzkYKg5,spotify:track:3e29sIUeXVtZ2vxMzkYKg5,https://api.spotify.com/v1/tracks/3e29sIUeXVtZ2vxMzkYKg5,https://api.spotify.com/v1/audio-analysis/3e29sIUeXVtZ2vxMzkYKg5,413050,4,hardstyle
5068,0.548,0.953,0,-4.507,0,0.072,0.0332,0.0,0.21,0.565,150.067,audio_features,6yhvInrBQThvos9CNDJV8H,spotify:track:6yhvInrBQThvos9CNDJV8H,https://api.spotify.com/v1/tracks/6yhvInrBQThvos9CNDJV8H,https://api.spotify.com/v1/audio-analysis/6yhvInrBQThvos9CNDJV8H,201600,4,hardstyle
5069,0.428,0.883,1,-5.743,0,0.054,0.000364,0.0,0.334,0.175,159.977,audio_features,0Ufu5xNz3tvdgp33W6b6ek,spotify:track:0Ufu5xNz3tvdgp33W6b6ek,https://api.spotify.com/v1/tracks/0Ufu5xNz3tvdgp33W6b6ek,https://api.spotify.com/v1/audio-analysis/0Ufu5xNz3tvdgp33W6b6ek,206273,4,hardstyle
5070,0.603,0.901,7,-7.59,1,0.118,0.0715,0.378,0.147,0.158,150.032,audio_features,4Ez0cBBusYQZ8vIOlqGc2v,spotify:track:4Ez0cBBusYQZ8vIOlqGc2v,https://api.spotify.com/v1/tracks/4Ez0cBBusYQZ8vIOlqGc2v,https://api.spotify.com/v1/audio-analysis/4Ez0cBBusYQZ8vIOlqGc2v,193131,4,hardstyle
5071,0.494,0.994,7,-2.448,1,0.153,0.0699,0.0,0.404,0.16,149.953,audio_features,6Bi4fvHxywnC8sqLQKhZ2U,spotify:track:6Bi4fvHxywnC8sqLQKhZ2U,https://api.spotify.com/v1/tracks/6Bi4fvHxywnC8sqLQKhZ2U,https://api.spotify.com/v1/audio-analysis/6Bi4fvHxywnC8sqLQKhZ2U,217577,4,hardstyle
5072,0.333,0.981,7,-3.909,1,0.13,0.00299,0.336,0.0702,0.148,149.938,audio_features,1GzHpsb4MgNtav8TdiqVOn,spotify:track:1GzHpsb4MgNtav8TdiqVOn,https://api.spotify.com/v1/tracks/1GzHpsb4MgNtav8TdiqVOn,https://api.spotify.com/v1/audio-analysis/1GzHpsb4MgNtav8TdiqVOn,326975,4,hardstyle
5073,0.649,0.894,1,-4.005,1,0.177,0.171,0.162,0.077,0.462,155.061,audio_features,1jVOy0MFzJGdWh7qZGg42D,spotify:track:1jVOy0MFzJGdWh7qZGg42D,https://api.spotify.com/v1/tracks/1jVOy0MFzJGdWh7qZGg42D,https://api.spotify.com/v1/audio-analysis/1jVOy0MFzJGdWh7qZGg42D,158712,4,hardstyle
5074,0.674,0.903,6,-6.936,0,0.106,0.065,0.525,0.209,0.568,150.008,audio_features,4vUlQzxCHnueoza9r02Aoa,spotify:track:4vUlQzxCHnueoza9r02Aoa,https://api.spotify.com/v1/tracks/4vUlQzxCHnueoza9r02Aoa,https://api.spotify.com/v1/audio-analysis/4vUlQzxCHnueoza9r02Aoa,322400,4,hardstyle
5075,0.553,0.888,0,-6.177,0,0.038,0.0108,0.0735,0.111,0.18,150.002,audio_features,07aOzflXs1N17tJSiGf6sh,spotify:track:07aOzflXs1N17tJSiGf6sh,https://api.spotify.com/v1/tracks/07aOzflXs1N17tJSiGf6sh,https://api.spotify.com/v1/audio-analysis/07aOzflXs1N17tJSiGf6sh,264000,4,hardstyle
5076,0.517,0.768,0,-7.922,0,0.0479,0.0225,1.82e-05,0.205,0.383,149.928,audio_features,0he2ViGMUO3ajKTxLOfWVT,spotify:track:0he2ViGMUO3ajKTxLOfWVT,https://api.spotify.com/v1/tracks/0he2ViGMUO3ajKTxLOfWVT,https://api.spotify.com/v1/audio-analysis/0he2ViGMUO3ajKTxLOfWVT,210112,4,hardstyle
5077,0.617,0.988,0,-5.198,1,0.136,0.00277,0.827,0.0972,0.324,150.004,audio_features,6fI4CmY9vSqLGGbHV0uisL,spotify:track:6fI4CmY9vSqLGGbHV0uisL,https://api.spotify.com/v1/tracks/6fI4CmY9vSqLGGbHV0uisL,https://api.spotify.com/v1/audio-analysis/6fI4CmY9vSqLGGbHV0uisL,348987,4,hardstyle
5078,0.538,0.859,7,-8.236,0,0.0381,0.031,0.443,0.0961,0.276,154.998,audio_features,09NjhfSj1igDi8pDri23DM,spotify:track:09NjhfSj1igDi8pDri23DM,https://api.spotify.com/v1/tracks/09NjhfSj1igDi8pDri23DM,https://api.spotify.com/v1/audio-analysis/09NjhfSj1igDi8pDri23DM,393950,4,hardstyle
5079,0.53,0.964,5,-2.117,0,0.0571,0.0111,0.000106,0.433,0.297,150.021,audio_features,6LNfKW19l2ETXWiOlguLf7,spotify:track:6LNfKW19l2ETXWiOlguLf7,https://api.spotify.com/v1/tracks/6LNfKW19l2ETXWiOlguLf7,https://api.spotify.com/v1/audio-analysis/6LNfKW19l2ETXWiOlguLf7,195200,4,hardstyle
5080,0.425,0.997,1,-5.0,1,0.0828,0.000175,0.82,0.198,0.418,150.103,audio_features,51j85mL3PKnB65exoNPSzi,spotify:track:51j85mL3PKnB65exoNPSzi,https://api.spotify.com/v1/tracks/51j85mL3PKnB65exoNPSzi,https://api.spotify.com/v1/audio-analysis/51j85mL3PKnB65exoNPSzi,170361,4,hardstyle
5081,0.578,0.625,3,-3.885,0,0.0292,0.122,0.0,0.0962,0.124,150.049,audio_features,3b6ieVXywj9HJjcu16mr2J,spotify:track:3b6ieVXywj9HJjcu16mr2J,https://api.spotify.com/v1/tracks/3b6ieVXywj9HJjcu16mr2J,https://api.spotify.com/v1/audio-analysis/3b6ieVXywj9HJjcu16mr2J,214400,4,hardstyle
5082,0.317,0.879,8,-3.642,0,0.116,0.0202,4.15e-05,0.266,0.579,160.024,audio_features,5W1188nZ7bUCe8oU3FKLot,spotify:track:5W1188nZ7bUCe8oU3FKLot,https://api.spotify.com/v1/tracks/5W1188nZ7bUCe8oU3FKLot,https://api.spotify.com/v1/audio-analysis/5W1188nZ7bUCe8oU3FKLot,164596,4,hardstyle
5083,0.474,0.921,6,-6.563,1,0.0482,0.0139,0.113,0.263,0.572,150.038,audio_features,3wVxtKjcmNCSnpKLsXG6NW,spotify:track:3wVxtKjcmNCSnpKLsXG6NW,https://api.spotify.com/v1/tracks/3wVxtKjcmNCSnpKLsXG6NW,https://api.spotify.com/v1/audio-analysis/3wVxtKjcmNCSnpKLsXG6NW,188800,4,hardstyle
5084,0.501,0.969,7,-6.861,1,0.0826,0.0129,0.701,0.352,0.0661,149.946,audio_features,0cRsCA8GHhkK1MLErygJRN,spotify:track:0cRsCA8GHhkK1MLErygJRN,https://api.spotify.com/v1/tracks/0cRsCA8GHhkK1MLErygJRN,https://api.spotify.com/v1/audio-analysis/0cRsCA8GHhkK1MLErygJRN,353911,4,hardstyle
5085,0.458,0.94,2,-4.125,1,0.0557,0.00191,3.68e-05,0.46,0.155,149.986,audio_features,71KexJPDNV9o5mEl869ddV,spotify:track:71KexJPDNV9o5mEl869ddV,https://api.spotify.com/v1/tracks/71KexJPDNV9o5mEl869ddV,https://api.spotify.com/v1/audio-analysis/71KexJPDNV9o5mEl869ddV,221600,4,hardstyle
5086,0.632,0.96,9,-5.212,1,0.0991,0.00381,0.472,0.321,0.437,149.013,audio_features,08ZyOfm99rHhZjTYPuLPKA,spotify:track:08ZyOfm99rHhZjTYPuLPKA,https://api.spotify.com/v1/tracks/08ZyOfm99rHhZjTYPuLPKA,https://api.spotify.com/v1/audio-analysis/08ZyOfm99rHhZjTYPuLPKA,486083,4,hardstyle
5087,0.406,0.884,10,-5.939,0,0.112,5.34e-05,0.0224,0.1,0.0403,153.124,audio_features,4qJaSXeOW28mgxHFRQ87nF,spotify:track:4qJaSXeOW28mgxHFRQ87nF,https://api.spotify.com/v1/tracks/4qJaSXeOW28mgxHFRQ87nF,https://api.spotify.com/v1/audio-analysis/4qJaSXeOW28mgxHFRQ87nF,263927,4,hardstyle
5088,0.515,0.998,8,0.432,0,0.342,0.128,3.87e-06,0.946,0.172,155.03,audio_features,7vlnsFTtXPgvScUtyAC2gX,spotify:track:7vlnsFTtXPgvScUtyAC2gX,https://api.spotify.com/v1/tracks/7vlnsFTtXPgvScUtyAC2gX,https://api.spotify.com/v1/audio-analysis/7vlnsFTtXPgvScUtyAC2gX,189166,4,hardstyle
5089,0.399,0.87,0,-2.517,0,0.0376,0.0482,0.0,0.0868,0.204,150.021,audio_features,0GAIAbeS07Run8u9BOtT3P,spotify:track:0GAIAbeS07Run8u9BOtT3P,https://api.spotify.com/v1/tracks/0GAIAbeS07Run8u9BOtT3P,https://api.spotify.com/v1/audio-analysis/0GAIAbeS07Run8u9BOtT3P,192000,4,hardstyle
5090,0.499,0.709,7,-8.02,1,0.0411,0.0636,0.484,0.528,0.0395,149.955,audio_features,4t6ylufiyP2ndj0XOsNcKr,spotify:track:4t6ylufiyP2ndj0XOsNcKr,https://api.spotify.com/v1/tracks/4t6ylufiyP2ndj0XOsNcKr,https://api.spotify.com/v1/audio-analysis/4t6ylufiyP2ndj0XOsNcKr,208875,4,hardstyle
5091,0.495,0.781,10,-4.321,0,0.0359,0.0185,0.00202,0.22,0.148,150.062,audio_features,13z0uTaad2gI2TDVxqYXsJ,spotify:track:13z0uTaad2gI2TDVxqYXsJ,https://api.spotify.com/v1/tracks/13z0uTaad2gI2TDVxqYXsJ,https://api.spotify.com/v1/audio-analysis/13z0uTaad2gI2TDVxqYXsJ,246400,4,hardstyle
5092,0.446,0.943,7,-3.722,1,0.396,0.0346,0.0,0.216,0.144,150.143,audio_features,7i9aDU5FTV0dtK4lkEaD2E,spotify:track:7i9aDU5FTV0dtK4lkEaD2E,https://api.spotify.com/v1/tracks/7i9aDU5FTV0dtK4lkEaD2E,https://api.spotify.com/v1/audio-analysis/7i9aDU5FTV0dtK4lkEaD2E,233600,4,hardstyle
5093,0.542,0.905,2,-4.576,1,0.0537,0.00095,0.0705,0.267,0.485,150.015,audio_features,6c5F4PcdiO75pkJwkv36Oj,spotify:track:6c5F4PcdiO75pkJwkv36Oj,https://api.spotify.com/v1/tracks/6c5F4PcdiO75pkJwkv36Oj,https://api.spotify.com/v1/audio-analysis/6c5F4PcdiO75pkJwkv36Oj,339739,4,hardstyle
5094,0.7,0.973,9,-6.057,1,0.108,0.00438,0.56,0.209,0.239,150.023,audio_features,2AFMz3bpXsLd5fcWEpJjY9,spotify:track:2AFMz3bpXsLd5fcWEpJjY9,https://api.spotify.com/v1/tracks/2AFMz3bpXsLd5fcWEpJjY9,https://api.spotify.com/v1/audio-analysis/2AFMz3bpXsLd5fcWEpJjY9,398400,4,hardstyle
5095,0.543,0.827,1,-3.585,0,0.035,0.0143,0.0,0.0842,0.123,149.941,audio_features,2KM4KCDbbfOvQ5cgWADd0Z,spotify:track:2KM4KCDbbfOvQ5cgWADd0Z,https://api.spotify.com/v1/tracks/2KM4KCDbbfOvQ5cgWADd0Z,https://api.spotify.com/v1/audio-analysis/2KM4KCDbbfOvQ5cgWADd0Z,211200,4,hardstyle
5096,0.542,0.965,8,-3.591,0,0.244,0.0408,0.0,0.737,0.0872,150.083,audio_features,4hpZgrwZyn9ApqC3VrMg6J,spotify:track:4hpZgrwZyn9ApqC3VrMg6J,https://api.spotify.com/v1/tracks/4hpZgrwZyn9ApqC3VrMg6J,https://api.spotify.com/v1/audio-analysis/4hpZgrwZyn9ApqC3VrMg6J,269600,4,hardstyle
5097,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,audio_features,2d9EgBM9F09IkEG8t9T6L8,spotify:track:2d9EgBM9F09IkEG8t9T6L8,https://api.spotify.com/v1/tracks/2d9EgBM9F09IkEG8t9T6L8,https://api.spotify.com/v1/audio-analysis/2d9EgBM9F09IkEG8t9T6L8,160212,4,hardstyle
5098,0.608,0.809,1,-5.935,0,0.0796,0.0179,0.75,0.0672,0.147,149.947,audio_features,3udjRxCDTWFWWMBjnH46rQ,spotify:track:3udjRxCDTWFWWMBjnH46rQ,https://api.spotify.com/v1/tracks/3udjRxCDTWFWWMBjnH46rQ,https://api.spotify.com/v1/audio-analysis/3udjRxCDTWFWWMBjnH46rQ,264042,4,hardstyle
5099,0.39,0.974,9,-1.909,0,0.0663,0.0793,0.0,0.324,0.388,159.763,audio_features,5EfQpNOWgn4a04I97dg1Qy,spotify:track:5EfQpNOWgn4a04I97dg1Qy,https://api.spotify.com/v1/tracks/5EfQpNOWgn4a04I97dg1Qy,https://api.spotify.com/v1/audio-analysis/5EfQpNOWgn4a04I97dg1Qy,139504,4,hardstyle
5100,0.531,0.946,7,-6.216,1,0.0676,0.00403,0.0697,0.348,0.39,149.964,audio_features,0zp7Cpb1T9VubpQx58EGE5,spotify:track:0zp7Cpb1T9VubpQx58EGE5,https://api.spotify.com/v1/tracks/0zp7Cpb1T9VubpQx58EGE5,https://api.spotify.com/v1/audio-analysis/0zp7Cpb1T9VubpQx58EGE5,172800,4,hardstyle
5101,0.772,0.734,1,-8.134,1,0.137,0.0066,0.844,0.0264,0.114,150.0,audio_features,38Cq6Tl5JVXhpOz2tjfCa6,spotify:track:38Cq6Tl5JVXhpOz2tjfCa6,https://api.spotify.com/v1/tracks/38Cq6Tl5JVXhpOz2tjfCa6,https://api.spotify.com/v1/audio-analysis/38Cq6Tl5JVXhpOz2tjfCa6,341894,4,hardstyle
5102,0.638,0.768,7,-5.314,1,0.105,0.0338,0.281,0.0723,0.0513,150.014,audio_features,19IOqUesbKAC20izRtOluk,spotify:track:19IOqUesbKAC20izRtOluk,https://api.spotify.com/v1/tracks/19IOqUesbKAC20izRtOluk,https://api.spotify.com/v1/audio-analysis/19IOqUesbKAC20izRtOluk,346299,4,hardstyle
5103,0.458,0.94,1,-2.546,1,0.299,0.097,0.0415,0.301,0.671,149.527,audio_features,4SNTRZEd437z47y4mL9vKi,spotify:track:4SNTRZEd437z47y4mL9vKi,https://api.spotify.com/v1/tracks/4SNTRZEd437z47y4mL9vKi,https://api.spotify.com/v1/audio-analysis/4SNTRZEd437z47y4mL9vKi,165000,4,hardstyle
5104,0.595,0.913,9,-3.891,1,0.137,0.00225,0.0,0.314,0.511,155.051,audio_features,08CtZXLH43cK3zFwnEIJOv,spotify:track:08CtZXLH43cK3zFwnEIJOv,https://api.spotify.com/v1/tracks/08CtZXLH43cK3zFwnEIJOv,https://api.spotify.com/v1/audio-analysis/08CtZXLH43cK3zFwnEIJOv,184258,4,hardstyle
5105,0.205,0.95,7,-3.252,0,0.0966,0.00895,0.00913,0.638,0.205,154.195,audio_features,1CQ7h8oSEh9t18kddzYDTs,spotify:track:1CQ7h8oSEh9t18kddzYDTs,https://api.spotify.com/v1/tracks/1CQ7h8oSEh9t18kddzYDTs,https://api.spotify.com/v1/audio-analysis/1CQ7h8oSEh9t18kddzYDTs,170500,4,hardstyle
5106,0.645,0.926,11,-8.509,1,0.106,0.012,0.674,0.151,0.26,150.017,audio_features,06K5iX1TcGL2j20IvtgJ2i,spotify:track:06K5iX1TcGL2j20IvtgJ2i,https://api.spotify.com/v1/tracks/06K5iX1TcGL2j20IvtgJ2i,https://api.spotify.com/v1/audio-analysis/06K5iX1TcGL2j20IvtgJ2i,387541,4,hardstyle
5107,0.463,0.891,1,-5.331,0,0.0903,0.00159,0.0233,0.252,0.0743,156.929,audio_features,0Dq0gNRVC6lWSkWRvfgYZQ,spotify:track:0Dq0gNRVC6lWSkWRvfgYZQ,https://api.spotify.com/v1/tracks/0Dq0gNRVC6lWSkWRvfgYZQ,https://api.spotify.com/v1/audio-analysis/0Dq0gNRVC6lWSkWRvfgYZQ,230243,4,hardstyle
5108,0.617,0.953,6,-6.912,0,0.0839,0.158,0.386,0.0421,0.493,150.01,audio_features,3fLMJi3tOiovlIIebeNY5r,spotify:track:3fLMJi3tOiovlIIebeNY5r,https://api.spotify.com/v1/tracks/3fLMJi3tOiovlIIebeNY5r,https://api.spotify.com/v1/audio-analysis/3fLMJi3tOiovlIIebeNY5r,343113,4,hardstyle
5109,0.496,0.753,8,-6.253,0,0.0663,0.00158,0.00327,0.407,0.141,150.351,audio_features,4R7k9w4XBSYSUhlmXFr4xm,spotify:track:4R7k9w4XBSYSUhlmXFr4xm,https://api.spotify.com/v1/tracks/4R7k9w4XBSYSUhlmXFr4xm,https://api.spotify.com/v1/audio-analysis/4R7k9w4XBSYSUhlmXFr4xm,188992,4,hardstyle
5110,0.528,0.966,4,-4.527,0,0.08,0.00309,0.655,0.452,0.297,150.077,audio_features,2sOsqYmkFRoxLaqbqGyjLG,spotify:track:2sOsqYmkFRoxLaqbqGyjLG,https://api.spotify.com/v1/tracks/2sOsqYmkFRoxLaqbqGyjLG,https://api.spotify.com/v1/audio-analysis/2sOsqYmkFRoxLaqbqGyjLG,182454,4,hardstyle
5111,0.369,0.813,4,-4.293,0,0.0535,0.000302,0.0,0.254,0.206,155.218,audio_features,31q4Bx8xOt4bdSHZnV7kvF,spotify:track:31q4Bx8xOt4bdSHZnV7kvF,https://api.spotify.com/v1/tracks/31q4Bx8xOt4bdSHZnV7kvF,https://api.spotify.com/v1/audio-analysis/31q4Bx8xOt4bdSHZnV7kvF,153871,3,hardstyle
5112,0.594,0.958,0,-3.33,1,0.0505,0.00201,0.474,0.0848,0.346,150.019,audio_features,1t43yOydn1O4uOusALEUFl,spotify:track:1t43yOydn1O4uOusALEUFl,https://api.spotify.com/v1/tracks/1t43yOydn1O4uOusALEUFl,https://api.spotify.com/v1/audio-analysis/1t43yOydn1O4uOusALEUFl,195066,4,hardstyle
5113,0.475,0.887,2,-4.583,1,0.0688,7.95e-05,0.0662,0.629,0.391,149.954,audio_features,7lg5ZXUXygbA1jvzJEn9bl,spotify:track:7lg5ZXUXygbA1jvzJEn9bl,https://api.spotify.com/v1/tracks/7lg5ZXUXygbA1jvzJEn9bl,https://api.spotify.com/v1/audio-analysis/7lg5ZXUXygbA1jvzJEn9bl,171972,4,hardstyle
5114,0.492,0.839,10,-4.613,0,0.076,0.0191,0.0,0.112,0.254,154.918,audio_features,4hUgcnHG88227kHDlQLkwi,spotify:track:4hUgcnHG88227kHDlQLkwi,https://api.spotify.com/v1/tracks/4hUgcnHG88227kHDlQLkwi,https://api.spotify.com/v1/audio-analysis/4hUgcnHG88227kHDlQLkwi,340028,4,hardstyle
5115,0.653,0.82,11,-7.26,0,0.0857,0.022,0.551,0.24,0.429,149.959,audio_features,2otCM0V7LxA5mDPwFwLKdf,spotify:track:2otCM0V7LxA5mDPwFwLKdf,https://api.spotify.com/v1/tracks/2otCM0V7LxA5mDPwFwLKdf,https://api.spotify.com/v1/audio-analysis/2otCM0V7LxA5mDPwFwLKdf,281400,4,hardstyle
5116,0.491,0.903,9,-2.916,0,0.0419,0.00397,5.1e-05,0.837,0.219,150.009,audio_features,3UGr8EgGKg7q8uqTEIFJRU,spotify:track:3UGr8EgGKg7q8uqTEIFJRU,https://api.spotify.com/v1/tracks/3UGr8EgGKg7q8uqTEIFJRU,https://api.spotify.com/v1/audio-analysis/3UGr8EgGKg7q8uqTEIFJRU,182400,4,hardstyle
5117,0.626,0.823,5,-3.113,0,0.0521,0.00677,0.00124,0.217,0.58,149.993,audio_features,5jZIiuE5UNFQDK7y7Viaum,spotify:track:5jZIiuE5UNFQDK7y7Viaum,https://api.spotify.com/v1/tracks/5jZIiuE5UNFQDK7y7Viaum,https://api.spotify.com/v1/audio-analysis/5jZIiuE5UNFQDK7y7Viaum,175206,4,hardstyle
